RID,VERSION,IP,DURATION,AgeBracket,Postcode,Ethnicity,MeanExpectedCurrent,MeanExpectedFuture,Variance,MeanExpectedBest,MeanExpectedWorst,block,design_offset,WaterBills,BidLevelFrequency,bid,CV_WaterBills,CV_CouncilTax,Q16_ClimateCurrentEnvironment,Q16_ClimateCurrentSelf,Q16_MicroplasticsCurrentEnvironment,Q16_MicroplasticsCurrentSelf,Q16_MicroplasticsTen,Q16_MicroplasticsTwentyFive,Q16_MicroplasticsFifty,Q17_PandemicEnvironment,Q17_PandemicMicroplastics,Coronavirus,Charity,Consequentiality,Education,Income,Understanding,participant_id,Gender,CV,Bid,Order,Income_Annual,Variance_StatedConfidenceLevel,Variance_ConfidenceAsSD,Variance_ConfidenceAsVariance,Variance_IndividualLevel,Mean_Change,MeanExpectedCurrent_Scaled,MeanExpectedFuture_Scaled,Mean_MinusLowerBound,Mean_PlusUpperBound,MeanExpectedFuture_SampleMean,Q16_Comparison,LogBidIncome,VarianceLowerBound,VarianceUpperBound,Uncertainty,MEF,MEC,var.cameron,PaymentVehicle_Dummy,Education_HigherEd,Gender_Female,Gender_Dummy,EthnicityDummy,Task,Choice,av_A,av_B,av_C,ID,Respondent,Performance_A,Emission_A,Price_A,Performance_B,Emission_B,Price_B,Performance_C,Emission_C,Price_C
450,8,Anonymised,423.455,3,Anonymised,1,4,4,2,4,4,1,0,800,10,£80.00,1,0,10,10,11,11,11,11,11,4,3,1,0,1,4,2750,10,450,1,1,80,1,33000,2,0.5,0.25,0,8,9,9,2,6,2.49676025917927,-1,-0.00242718565761119,5,3,1,0.899920015996801,0.899920015996801,0.25,1,0,Female,0,0,1,1,1,1,1,1577,395,0,0,0,5,10,1,10,90,2.5
450,8,Anonymised,423.455,3,Anonymised,1,4,4,2,4,4,1,0,800,10,£80.00,1,0,10,10,11,11,11,11,11,4,3,1,0,1,4,2750,10,450,1,1,80,1,33000,2,0.5,0.25,0,8,9,9,2,6,2.49676025917927,-1,-0.00242718565761119,5,3,1,0.899920015996801,0.899920015996801,0.25,1,0,Female,0,0,2,3,1,1,1,1578,395,0,0,0,10,40,5,50,10,0.5
450,8,Anonymised,423.455,3,Anonymised,1,4,4,2,4,4,1,0,800,10,£80.00,1,0,10,10,11,11,11,11,11,4,3,1,0,1,4,2750,10,450,1,1,80,1,33000,2,0.5,0.25,0,8,9,9,2,6,2.49676025917927,-1,-0.00242718565761119,5,3,1,0.899920015996801,0.899920015996801,0.25,1,0,Female,0,0,3,3,1,1,1,1579,395,0,0,0,50,40,1,5,10,0.5
450,8,Anonymised,423.455,3,Anonymised,1,4,4,2,4,4,1,0,800,10,£80.00,1,0,10,10,11,11,11,11,11,4,3,1,0,1,4,2750,10,450,1,1,80,1,33000,2,0.5,0.25,0,8,9,9,2,6,2.49676025917927,-1,-0.00242718565761119,5,3,1,0.899920015996801,0.899920015996801,0.25,1,0,Female,0,0,4,2,1,1,1,1580,395,0,0,0,10,10,0.5,50,40,1
445,8,Anonymised,1793.31,2,Anonymised,1,3,3,1,0,0,2,4,0,9,£70.00,0,1,11,4,11,8,8,6,6,4,3,0,0,1,2,750,10,445,0,1,70,1,9000,1,0,0,9,6,8,8,2,4,2.49676025917927,-4,-0.0078081824478117,3,3,0,0.799940011997601,0.799940011997601,0,0,0,Male,1,0,1,2,1,1,1,1581,396,0,0,0,50,10,1,5,40,5
445,8,Anonymised,1793.31,2,Anonymised,1,3,3,1,0,0,2,4,0,9,£70.00,0,1,11,4,11,8,8,6,6,4,3,0,0,1,2,750,10,445,0,1,70,1,9000,1,0,0,9,6,8,8,2,4,2.49676025917927,-4,-0.0078081824478117,3,3,0,0.799940011997601,0.799940011997601,0,0,0,Male,1,0,2,1,1,1,1,1582,396,0,0,0,5,90,2.5,10,10,0.5
445,8,Anonymised,1793.31,2,Anonymised,1,3,3,1,0,0,2,4,0,9,£70.00,0,1,11,4,11,8,8,6,6,4,3,0,0,1,2,750,10,445,0,1,70,1,9000,1,0,0,9,6,8,8,2,4,2.49676025917927,-4,-0.0078081824478117,3,3,0,0.799940011997601,0.799940011997601,0,0,0,Male,1,0,3,3,1,1,1,1583,396,0,0,0,50,90,2.5,5,40,1
445,8,Anonymised,1793.31,2,Anonymised,1,3,3,1,0,0,2,4,0,9,£70.00,0,1,11,4,11,8,8,6,6,4,3,0,0,1,2,750,10,445,0,1,70,1,9000,1,0,0,9,6,8,8,2,4,2.49676025917927,-4,-0.0078081824478117,3,3,0,0.799940011997601,0.799940011997601,0,0,0,Male,1,0,4,1,1,1,1,1584,396,0,0,0,50,40,2.5,10,90,5
396,8,Anonymised,2422.226,1,Anonymised,3,1,0,1,2,1,2,4,200,5,£30.00,1,0,8,8,8,8,8,6,6,4,4,0,1,1,5,1750,10,396,0,1,30,1,21000,1,0,0,2.5,1,6,5,-1,1,2.49676025917927,0,-0.00142959280959443,0,0,0,0.5,0.5999800039992,0,1,1,Male,1,1,1,2,1,1,1,1585,397,0,0,0,50,10,1,5,40,5
396,8,Anonymised,2422.226,1,Anonymised,3,1,0,1,2,1,2,4,200,5,£30.00,1,0,8,8,8,8,8,6,6,4,4,0,1,1,5,1750,10,396,0,1,30,1,21000,1,0,0,2.5,1,6,5,-1,1,2.49676025917927,0,-0.00142959280959443,0,0,0,0.5,0.5999800039992,0,1,1,Male,1,1,2,3,1,1,1,1586,397,0,0,0,5,90,2.5,10,10,0.5
396,8,Anonymised,2422.226,1,Anonymised,3,1,0,1,2,1,2,4,200,5,£30.00,1,0,8,8,8,8,8,6,6,4,4,0,1,1,5,1750,10,396,0,1,30,1,21000,1,0,0,2.5,1,6,5,-1,1,2.49676025917927,0,-0.00142959280959443,0,0,0,0.5,0.5999800039992,0,1,1,Male,1,1,3,2,1,1,1,1587,397,0,0,0,50,90,2.5,5,40,1
396,8,Anonymised,2422.226,1,Anonymised,3,1,0,1,2,1,2,4,200,5,£30.00,1,0,8,8,8,8,8,6,6,4,4,0,1,1,5,1750,10,396,0,1,30,1,21000,1,0,0,2.5,1,6,5,-1,1,2.49676025917927,0,-0.00142959280959443,0,0,0,0.5,0.5999800039992,0,1,1,Male,1,1,4,2,1,1,1,1588,397,0,0,0,50,40,2.5,10,90,5
452,8,Anonymised,432.064,2,Anonymised,3,4,4,2,2,3,1,0,300,6,£40.00,1,0,10,9,10,10,10,11,11,3,3,0,0,1,5,5000,10,452,1,1,40,1,60000,2,0.5,0.25,2.5,8,9,9,2,6,2.49676025917927,-1,-0.000666888987703768,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Female,0,1,1,3,1,1,1,1589,398,0,0,0,5,10,1,10,90,2.5
452,8,Anonymised,432.064,2,Anonymised,3,4,4,2,2,3,1,0,300,6,£40.00,1,0,10,9,10,10,10,11,11,3,3,0,0,1,5,5000,10,452,1,1,40,1,60000,2,0.5,0.25,2.5,8,9,9,2,6,2.49676025917927,-1,-0.000666888987703768,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Female,0,1,2,3,1,1,1,1590,398,0,0,0,10,40,5,50,10,0.5
452,8,Anonymised,432.064,2,Anonymised,3,4,4,2,2,3,1,0,300,6,£40.00,1,0,10,9,10,10,10,11,11,3,3,0,0,1,5,5000,10,452,1,1,40,1,60000,2,0.5,0.25,2.5,8,9,9,2,6,2.49676025917927,-1,-0.000666888987703768,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Female,0,1,3,2,1,1,1,1591,398,0,0,0,50,40,1,5,10,0.5
452,8,Anonymised,432.064,2,Anonymised,3,4,4,2,2,3,1,0,300,6,£40.00,1,0,10,9,10,10,10,11,11,3,3,0,0,1,5,5000,10,452,1,1,40,1,60000,2,0.5,0.25,2.5,8,9,9,2,6,2.49676025917927,-1,-0.000666888987703768,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Female,0,1,4,2,1,1,1,1592,398,0,0,0,10,10,0.5,50,40,1
451,8,Anonymised,548.82,1,Anonymised,1,4,2,2,5,3,1,0,600,9,£70.00,1,0,11,8,11,7,11,11,11,3,3,1,1,1,5,1750,10,451,1,1,70,1,21000,2,0.5,0.25,5,6,9,7,0,4,2.49676025917927,1,-0.0033389012655146,3,1,1,0.6999600079984,0.899920015996801,0.25,1,1,Female,0,0,1,2,1,1,1,1593,399,0,0,0,5,10,1,10,90,2.5
451,8,Anonymised,548.82,1,Anonymised,1,4,2,2,5,3,1,0,600,9,£70.00,1,0,11,8,11,7,11,11,11,3,3,1,1,1,5,1750,10,451,1,1,70,1,21000,2,0.5,0.25,5,6,9,7,0,4,2.49676025917927,1,-0.0033389012655146,3,1,1,0.6999600079984,0.899920015996801,0.25,1,1,Female,0,0,2,3,1,1,1,1594,399,0,0,0,10,40,5,50,10,0.5
451,8,Anonymised,548.82,1,Anonymised,1,4,2,2,5,3,1,0,600,9,£70.00,1,0,11,8,11,7,11,11,11,3,3,1,1,1,5,1750,10,451,1,1,70,1,21000,2,0.5,0.25,5,6,9,7,0,4,2.49676025917927,1,-0.0033389012655146,3,1,1,0.6999600079984,0.899920015996801,0.25,1,1,Female,0,0,3,3,1,1,1,1595,399,0,0,0,50,40,1,5,10,0.5
451,8,Anonymised,548.82,1,Anonymised,1,4,2,2,5,3,1,0,600,9,£70.00,1,0,11,8,11,7,11,11,11,3,3,1,1,1,5,1750,10,451,1,1,70,1,21000,2,0.5,0.25,5,6,9,7,0,4,2.49676025917927,1,-0.0033389012655146,3,1,1,0.6999600079984,0.899920015996801,0.25,1,1,Female,0,0,4,3,1,1,1,1596,399,0,0,0,10,10,0.5,50,40,1
454,8,Anonymised,276.798,1,Anonymised,3,5,5,1,5,5,1,0,1000,7,£50.00,1,0,11,8,11,11,11,11,11,5,3,1,1,1,5,1750,10,454,1,1,50,1,21000,1,0,0,0,10,10,10,4,6,2.49676025917927,-3,-0.00238379135527625,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,1,1,3,1,1,1,1597,400,0,0,0,5,10,1,10,90,2.5
454,8,Anonymised,276.798,1,Anonymised,3,5,5,1,5,5,1,0,1000,7,£50.00,1,0,11,8,11,11,11,11,11,5,3,1,1,1,5,1750,10,454,1,1,50,1,21000,1,0,0,0,10,10,10,4,6,2.49676025917927,-3,-0.00238379135527625,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,1,2,2,1,1,1,1598,400,0,0,0,10,40,5,50,10,0.5
454,8,Anonymised,276.798,1,Anonymised,3,5,5,1,5,5,1,0,1000,7,£50.00,1,0,11,8,11,11,11,11,11,5,3,1,1,1,5,1750,10,454,1,1,50,1,21000,1,0,0,0,10,10,10,4,6,2.49676025917927,-3,-0.00238379135527625,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,1,3,3,1,1,1,1599,400,0,0,0,50,40,1,5,10,0.5
454,8,Anonymised,276.798,1,Anonymised,3,5,5,1,5,5,1,0,1000,7,£50.00,1,0,11,8,11,11,11,11,11,5,3,1,1,1,5,1750,10,454,1,1,50,1,21000,1,0,0,0,10,10,10,4,6,2.49676025917927,-3,-0.00238379135527625,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Female,0,1,4,2,1,1,1,1600,400,0,0,0,10,10,0.5,50,40,1
463,8,Anonymised,244.471,1,Anonymised,3,1,3,2,3,3,1,0,200,5,£30.00,1,0,11,9,7,7,9,8,9,5,4,1,0,1,5,1750,7,463,1,1,30,1,21000,2,0.5,0.25,0,4,6,8,1,5,2.49676025917927,2,-0.00142959280959443,4,2,1,0.799940011997601,0.5999800039992,0.25,1,1,Female,0,1,1,2,1,1,1,1601,401,0,0,0,5,10,1,10,90,2.5
463,8,Anonymised,244.471,1,Anonymised,3,1,3,2,3,3,1,0,200,5,£30.00,1,0,11,9,7,7,9,8,9,5,4,1,0,1,5,1750,7,463,1,1,30,1,21000,2,0.5,0.25,0,4,6,8,1,5,2.49676025917927,2,-0.00142959280959443,4,2,1,0.799940011997601,0.5999800039992,0.25,1,1,Female,0,1,2,3,1,1,1,1602,401,0,0,0,10,40,5,50,10,0.5
463,8,Anonymised,244.471,1,Anonymised,3,1,3,2,3,3,1,0,200,5,£30.00,1,0,11,9,7,7,9,8,9,5,4,1,0,1,5,1750,7,463,1,1,30,1,21000,2,0.5,0.25,0,4,6,8,1,5,2.49676025917927,2,-0.00142959280959443,4,2,1,0.799940011997601,0.5999800039992,0.25,1,1,Female,0,1,3,3,1,1,1,1603,401,0,0,0,50,40,1,5,10,0.5
463,8,Anonymised,244.471,1,Anonymised,3,1,3,2,3,3,1,0,200,5,£30.00,1,0,11,9,7,7,9,8,9,5,4,1,0,1,5,1750,7,463,1,1,30,1,21000,2,0.5,0.25,0,4,6,8,1,5,2.49676025917927,2,-0.00142959280959443,4,2,1,0.799940011997601,0.5999800039992,0.25,1,1,Female,0,1,4,2,1,1,1,1604,401,0,0,0,10,10,0.5,50,40,1
457,8,Anonymised,297.576,2,Anonymised,1,2,3,2,2,2,1,0,300,2,£5.00,1,0,11,10,10,10,11,11,11,3,3,1,0,0,4,2250,9,457,1,1,5,1,27000,2,0.5,0.25,1,5,7,8,1,5,2.49676025917927,0,-0.000185202334078763,4,2,1,0.799940011997601,0.6999600079984,0.25,1,0,Female,0,0,1,3,1,1,1,1605,402,0,0,0,5,10,1,10,90,2.5
457,8,Anonymised,297.576,2,Anonymised,1,2,3,2,2,2,1,0,300,2,£5.00,1,0,11,10,10,10,11,11,11,3,3,1,0,0,4,2250,9,457,1,1,5,1,27000,2,0.5,0.25,1,5,7,8,1,5,2.49676025917927,0,-0.000185202334078763,4,2,1,0.799940011997601,0.6999600079984,0.25,1,0,Female,0,0,2,1,1,1,1,1606,402,0,0,0,10,40,5,50,10,0.5
457,8,Anonymised,297.576,2,Anonymised,1,2,3,2,2,2,1,0,300,2,£5.00,1,0,11,10,10,10,11,11,11,3,3,1,0,0,4,2250,9,457,1,1,5,1,27000,2,0.5,0.25,1,5,7,8,1,5,2.49676025917927,0,-0.000185202334078763,4,2,1,0.799940011997601,0.6999600079984,0.25,1,0,Female,0,0,3,3,1,1,1,1607,402,0,0,0,50,40,1,5,10,0.5
457,8,Anonymised,297.576,2,Anonymised,1,2,3,2,2,2,1,0,300,2,£5.00,1,0,11,10,10,10,11,11,11,3,3,1,0,0,4,2250,9,457,1,1,5,1,27000,2,0.5,0.25,1,5,7,8,1,5,2.49676025917927,0,-0.000185202334078763,4,2,1,0.799940011997601,0.6999600079984,0.25,1,0,Female,0,0,4,2,1,1,1,1608,402,0,0,0,10,10,0.5,50,40,1
469,8,Anonymised,299.955,2,Anonymised,1,1,1,4,0,5,1,0,0,5,£30.00,0,2,7,6,5,5,8,9,9,4,3,0,0,0,5,2250,7,469,1,0,30,1,27000,4,2.5,6.25,8.5,2,6,6,-3,5,2.49676025917927,1,-0.00111172885269043,6,-4,5,0.5999800039992,0.5999800039992,6.25,0,1,Female,0,0,1,3,1,1,1,1609,403,0,0,0,5,10,1,10,90,2.5
469,8,Anonymised,299.955,2,Anonymised,1,1,1,4,0,5,1,0,0,5,£30.00,0,2,7,6,5,5,8,9,9,4,3,0,0,0,5,2250,7,469,1,0,30,1,27000,4,2.5,6.25,8.5,2,6,6,-3,5,2.49676025917927,1,-0.00111172885269043,6,-4,5,0.5999800039992,0.5999800039992,6.25,0,1,Female,0,0,2,1,1,1,1,1610,403,0,0,0,10,40,5,50,10,0.5
469,8,Anonymised,299.955,2,Anonymised,1,1,1,4,0,5,1,0,0,5,£30.00,0,2,7,6,5,5,8,9,9,4,3,0,0,0,5,2250,7,469,1,0,30,1,27000,4,2.5,6.25,8.5,2,6,6,-3,5,2.49676025917927,1,-0.00111172885269043,6,-4,5,0.5999800039992,0.5999800039992,6.25,0,1,Female,0,0,3,1,1,1,1,1611,403,0,0,0,50,40,1,5,10,0.5
469,8,Anonymised,299.955,2,Anonymised,1,1,1,4,0,5,1,0,0,5,£30.00,0,2,7,6,5,5,8,9,9,4,3,0,0,0,5,2250,7,469,1,0,30,1,27000,4,2.5,6.25,8.5,2,6,6,-3,5,2.49676025917927,1,-0.00111172885269043,6,-4,5,0.5999800039992,0.5999800039992,6.25,0,1,Female,0,0,4,1,1,1,1,1612,403,0,0,0,10,10,0.5,50,40,1
489,8,Anonymised,243.763,1,Anonymised,1,3,3,2,2,4,2,4,400,1,£1.00,1,0,11,8,11,8,10,11,11,4,3,1,0,1,5,2500,7,489,0,1,1,1,30000,2,0.5,0.25,1,6,8,8,1,5,2.49676025917927,0,-3.33338889012312e-05,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Male,1,0,1,3,1,1,1,1613,404,0,0,0,50,10,1,5,40,5
489,8,Anonymised,243.763,1,Anonymised,1,3,3,2,2,4,2,4,400,1,£1.00,1,0,11,8,11,8,10,11,11,4,3,1,0,1,5,2500,7,489,0,1,1,1,30000,2,0.5,0.25,1,6,8,8,1,5,2.49676025917927,0,-3.33338889012312e-05,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Male,1,0,2,2,1,1,1,1614,404,0,0,0,5,90,2.5,10,10,0.5
489,8,Anonymised,243.763,1,Anonymised,1,3,3,2,2,4,2,4,400,1,£1.00,1,0,11,8,11,8,10,11,11,4,3,1,0,1,5,2500,7,489,0,1,1,1,30000,2,0.5,0.25,1,6,8,8,1,5,2.49676025917927,0,-3.33338889012312e-05,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Male,1,0,3,3,1,1,1,1615,404,0,0,0,50,90,2.5,5,40,1
489,8,Anonymised,243.763,1,Anonymised,1,3,3,2,2,4,2,4,400,1,£1.00,1,0,11,8,11,8,10,11,11,4,3,1,0,1,5,2500,7,489,0,1,1,1,30000,2,0.5,0.25,1,6,8,8,1,5,2.49676025917927,0,-3.33338889012312e-05,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Male,1,0,4,3,1,1,1,1616,404,0,0,0,50,40,2.5,10,90,5
466,8,Anonymised,389.683,3,Anonymised,1,4,5,2,3,3,1,0,300,1,£1.00,1,0,11,9,10,9,11,11,11,5,4,1,1,1,2,250,10,466,1,1,1,1,3000,2,0.5,0.25,4,9,9,10,3,7,2.49676025917927,0,-0.000333388901237618,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Female,0,0,1,2,1,1,1,1617,405,0,0,0,5,10,1,10,90,2.5
466,8,Anonymised,389.683,3,Anonymised,1,4,5,2,3,3,1,0,300,1,£1.00,1,0,11,9,10,9,11,11,11,5,4,1,1,1,2,250,10,466,1,1,1,1,3000,2,0.5,0.25,4,9,9,10,3,7,2.49676025917927,0,-0.000333388901237618,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Female,0,0,2,3,1,1,1,1618,405,0,0,0,10,40,5,50,10,0.5
466,8,Anonymised,389.683,3,Anonymised,1,4,5,2,3,3,1,0,300,1,£1.00,1,0,11,9,10,9,11,11,11,5,4,1,1,1,2,250,10,466,1,1,1,1,3000,2,0.5,0.25,4,9,9,10,3,7,2.49676025917927,0,-0.000333388901237618,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Female,0,0,3,2,1,1,1,1619,405,0,0,0,50,40,1,5,10,0.5
466,8,Anonymised,389.683,3,Anonymised,1,4,5,2,3,3,1,0,300,1,£1.00,1,0,11,9,10,9,11,11,11,5,4,1,1,1,2,250,10,466,1,1,1,1,3000,2,0.5,0.25,4,9,9,10,3,7,2.49676025917927,0,-0.000333388901237618,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Female,0,0,4,2,1,1,1,1620,405,0,0,0,10,10,0.5,50,40,1
461,8,Anonymised,410.09,1,Anonymised,1,2,3,2,3,3,2,4,200,8,£60.00,1,0,11,11,10,10,10,11,11,5,5,1,1,1,5,5000,10,461,1,1,60,1,60000,2,0.5,0.25,0,5,7,8,1,5,2.49676025917927,1,-0.00100050033358353,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0,1,3,1,1,1,1621,406,0,0,0,50,10,1,5,40,5
461,8,Anonymised,410.09,1,Anonymised,1,2,3,2,3,3,2,4,200,8,£60.00,1,0,11,11,10,10,10,11,11,5,5,1,1,1,5,5000,10,461,1,1,60,1,60000,2,0.5,0.25,0,5,7,8,1,5,2.49676025917927,1,-0.00100050033358353,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0,2,1,1,1,1,1622,406,0,0,0,5,90,2.5,10,10,0.5
461,8,Anonymised,410.09,1,Anonymised,1,2,3,2,3,3,2,4,200,8,£60.00,1,0,11,11,10,10,10,11,11,5,5,1,1,1,5,5000,10,461,1,1,60,1,60000,2,0.5,0.25,0,5,7,8,1,5,2.49676025917927,1,-0.00100050033358353,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0,3,3,1,1,1,1623,406,0,0,0,50,90,2.5,5,40,1
461,8,Anonymised,410.09,1,Anonymised,1,2,3,2,3,3,2,4,200,8,£60.00,1,0,11,11,10,10,10,11,11,5,5,1,1,1,5,5000,10,461,1,1,60,1,60000,2,0.5,0.25,0,5,7,8,1,5,2.49676025917927,1,-0.00100050033358353,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0,4,3,1,1,1,1624,406,0,0,0,50,40,2.5,10,90,5
458,8,Anonymised,432.696,2,Anonymised,1,1,1,2,1,1,1,0,100,7,£50.00,2,0,9,9,7,7,7,7,7,3,3,0,0,0,5,1750,6,458,1,0,50,1,21000,2,0.5,0.25,0,2,6,6,-1,3,2.49676025917927,2,-0.00238379135527625,2,0,1,0.5999800039992,0.5999800039992,0.25,1,1,Female,0,0,1,1,1,1,1,1625,407,0,0,0,5,10,1,10,90,2.5
458,8,Anonymised,432.696,2,Anonymised,1,1,1,2,1,1,1,0,100,7,£50.00,2,0,9,9,7,7,7,7,7,3,3,0,0,0,5,1750,6,458,1,0,50,1,21000,2,0.5,0.25,0,2,6,6,-1,3,2.49676025917927,2,-0.00238379135527625,2,0,1,0.5999800039992,0.5999800039992,0.25,1,1,Female,0,0,2,1,1,1,1,1626,407,0,0,0,10,40,5,50,10,0.5
458,8,Anonymised,432.696,2,Anonymised,1,1,1,2,1,1,1,0,100,7,£50.00,2,0,9,9,7,7,7,7,7,3,3,0,0,0,5,1750,6,458,1,0,50,1,21000,2,0.5,0.25,0,2,6,6,-1,3,2.49676025917927,2,-0.00238379135527625,2,0,1,0.5999800039992,0.5999800039992,0.25,1,1,Female,0,0,3,1,1,1,1,1627,407,0,0,0,50,40,1,5,10,0.5
458,8,Anonymised,432.696,2,Anonymised,1,1,1,2,1,1,1,0,100,7,£50.00,2,0,9,9,7,7,7,7,7,3,3,0,0,0,5,1750,6,458,1,0,50,1,21000,2,0.5,0.25,0,2,6,6,-1,3,2.49676025917927,2,-0.00238379135527625,2,0,1,0.5999800039992,0.5999800039992,0.25,1,1,Female,0,0,4,1,1,1,1,1628,407,0,0,0,10,10,0.5,50,40,1
462,8,Anonymised,415.091,2,Anonymised,1,5,3,2,3,5,1,0,300,3,£10.00,1,0,10,9,11,7,9,10,11,4,4,0,0,1,5,3500,10,462,0,1,10,1,42000,2,0.5,0.25,2,8,10,8,1,5,2.49676025917927,2,-0.000238123587266419,4,2,1,0.799940011997601,0.999900019996001,0.25,1,1,Male,1,0,1,2,1,1,1,1629,408,0,0,0,5,10,1,10,90,2.5
462,8,Anonymised,415.091,2,Anonymised,1,5,3,2,3,5,1,0,300,3,£10.00,1,0,10,9,11,7,9,10,11,4,4,0,0,1,5,3500,10,462,0,1,10,1,42000,2,0.5,0.25,2,8,10,8,1,5,2.49676025917927,2,-0.000238123587266419,4,2,1,0.799940011997601,0.999900019996001,0.25,1,1,Male,1,0,2,3,1,1,1,1630,408,0,0,0,10,40,5,50,10,0.5
462,8,Anonymised,415.091,2,Anonymised,1,5,3,2,3,5,1,0,300,3,£10.00,1,0,10,9,11,7,9,10,11,4,4,0,0,1,5,3500,10,462,0,1,10,1,42000,2,0.5,0.25,2,8,10,8,1,5,2.49676025917927,2,-0.000238123587266419,4,2,1,0.799940011997601,0.999900019996001,0.25,1,1,Male,1,0,3,3,1,1,1,1631,408,0,0,0,50,40,1,5,10,0.5
462,8,Anonymised,415.091,2,Anonymised,1,5,3,2,3,5,1,0,300,3,£10.00,1,0,10,9,11,7,9,10,11,4,4,0,0,1,5,3500,10,462,0,1,10,1,42000,2,0.5,0.25,2,8,10,8,1,5,2.49676025917927,2,-0.000238123587266419,4,2,1,0.799940011997601,0.999900019996001,0.25,1,1,Male,1,0,4,3,1,1,1,1632,408,0,0,0,10,10,0.5,50,40,1
476,8,Anonymised,395.305,2,Anonymised,1,2,2,2,3,5,2,4,1000,6,£40.00,1,0,10,4,10,3,10,11,11,1,1,1,0,0,5,5000,8,476,0,1,40,1,60000,2,0.5,0.25,5,4,7,7,0,4,2.49676025917927,1,-0.000666888987703768,3,1,1,0.6999600079984,0.6999600079984,0.25,1,1,Male,1,0,1,3,1,1,1,1633,409,0,0,0,50,10,1,5,40,5
476,8,Anonymised,395.305,2,Anonymised,1,2,2,2,3,5,2,4,1000,6,£40.00,1,0,10,4,10,3,10,11,11,1,1,1,0,0,5,5000,8,476,0,1,40,1,60000,2,0.5,0.25,5,4,7,7,0,4,2.49676025917927,1,-0.000666888987703768,3,1,1,0.6999600079984,0.6999600079984,0.25,1,1,Male,1,0,2,2,1,1,1,1634,409,0,0,0,5,90,2.5,10,10,0.5
476,8,Anonymised,395.305,2,Anonymised,1,2,2,2,3,5,2,4,1000,6,£40.00,1,0,10,4,10,3,10,11,11,1,1,1,0,0,5,5000,8,476,0,1,40,1,60000,2,0.5,0.25,5,4,7,7,0,4,2.49676025917927,1,-0.000666888987703768,3,1,1,0.6999600079984,0.6999600079984,0.25,1,1,Male,1,0,3,3,1,1,1,1635,409,0,0,0,50,90,2.5,5,40,1
476,8,Anonymised,395.305,2,Anonymised,1,2,2,2,3,5,2,4,1000,6,£40.00,1,0,10,4,10,3,10,11,11,1,1,1,0,0,5,5000,8,476,0,1,40,1,60000,2,0.5,0.25,5,4,7,7,0,4,2.49676025917927,1,-0.000666888987703768,3,1,1,0.6999600079984,0.6999600079984,0.25,1,1,Male,1,0,4,3,1,1,1,1636,409,0,0,0,50,40,2.5,10,90,5
479,8,Anonymised,376.756,2,Anonymised,1,1,2,2,1,4,1,0,700,1,£1.00,1,0,10,9,9,8,9,9,10,5,4,1,1,1,5,2750,10,479,1,1,1,1,33000,2,0.5,0.25,2.5,3,6,7,0,4,2.49676025917927,1,-3.03034894491456e-05,3,1,1,0.6999600079984,0.5999800039992,0.25,1,1,Female,0,0,1,3,1,1,1,1637,410,0,0,0,5,10,1,10,90,2.5
479,8,Anonymised,376.756,2,Anonymised,1,1,2,2,1,4,1,0,700,1,£1.00,1,0,10,9,9,8,9,9,10,5,4,1,1,1,5,2750,10,479,1,1,1,1,33000,2,0.5,0.25,2.5,3,6,7,0,4,2.49676025917927,1,-3.03034894491456e-05,3,1,1,0.6999600079984,0.5999800039992,0.25,1,1,Female,0,0,2,2,1,1,1,1638,410,0,0,0,10,40,5,50,10,0.5
479,8,Anonymised,376.756,2,Anonymised,1,1,2,2,1,4,1,0,700,1,£1.00,1,0,10,9,9,8,9,9,10,5,4,1,1,1,5,2750,10,479,1,1,1,1,33000,2,0.5,0.25,2.5,3,6,7,0,4,2.49676025917927,1,-3.03034894491456e-05,3,1,1,0.6999600079984,0.5999800039992,0.25,1,1,Female,0,0,3,3,1,1,1,1639,410,0,0,0,50,40,1,5,10,0.5
